Month,DayofWeek,Tm,Home_Away,Opp,W/L,R,RA,W-L,Rank,Win,Loss,D/N,cLI,Streak,Team,Run_Diff,Avg_R_MA3,Avg_Ra_MA3,RunDiff_MA3,Avg_R_MA5,Avg_Ra_MA5,RunDiff_MA5,Avg_R_MA10,Avg_Ra_MA10,RunDiff_MA10
9,4,NYY,0,CHC,2,3.0,0.0,81-60,2.0,Gil,Wicks,0,1.38,1.0,NYY,3.0,4.333,5.667,-1.333,5.6,7.0,-1.4,4.8,5.5,-0.7
9,5,NYY,0,CHC,2,2.0,0.0,82-60,1.0,Cortés,Assad,0,1.35,2.0,NYY,2.0,3.667,3.333,0.333,4.6,4.2,0.4,4.5,5.3,-0.8
9,6,NYY,0,CHC,0,1.0,2.0,82-61,1.0,Taillon,Cole,0,1.28,-1.0,NYY,-1.0,2.0,0.667,1.333,3.2,3.8,-0.6,4.4,5.1,-0.7
9,0,NYY,1,KCR,2,10.0,4.0,83-61,1.0,Cousins,McArthur,1,1.43,1.0,NYY,6.0,4.333,2.0,2.333,4.4,3.2,1.2,5.2,5.0,0.2
9,1,NYY,1,KCR,0,0.0,5.0,83-62,1.0,Lugo,Stroman,1,1.39,-1.0,NYY,-5.0,3.667,3.667,0.0,3.2,2.2,1.0,4.6,5.2,-0.6
9,2,NYY,1,KCR,3,4.0,3.0,84-62,1.0,Weaver,Bubic,1,1.56,1.0,NYY,1.0,4.667,4.0,0.667,3.4,2.8,0.6,4.5,4.9,-0.4
9,3,NYY,1,BOS,3,2.0,1.0,85-62,1.0,Holmes,Winckowski,1,1.39,2.0,NYY,1.0,2.0,3.0,-1.0,3.4,3.0,0.4,4.0,3.6,0.4
9,4,NYY,1,BOS,2,5.0,4.0,86-62,1.0,Leiter,Booser,1,1.33,3.0,NYY,1.0,3.667,2.667,1.0,4.2,3.4,0.8,3.7,3.6,0.1
9,5,NYY,1,BOS,0,1.0,7.0,86-63,1.0,Bello,Cole,0,1.08,-1.0,NYY,-6.0,2.667,4.0,-1.333,2.4,4.0,-1.6,3.4,3.6,-0.2
9,6,NYY,1,BOS,2,5.0,2.0,87-63,1.0,Rodón,Crawford,0,1.40,1.0,NYY,3.0,3.667,4.333,-0.667,3.4,3.4,0.0,3.3,2.8,0.5
9,1,NYY,0,SEA,2,11.0,2.0,88-63,1.0,Gil,Woo,1,1.15,2.0,NYY,9.0,5.667,3.667,2.0,4.8,3.2,1.6,4.1,3.0,1.1
9,2,NYY,0,SEA,2,2.0,1.0,89-63,1.0,Weaver,Snider,1,.81,3.0,NYY,1.0,6.0,1.667,4.333,4.8,3.2,1.6,4.1,3.1,1.0
9,3,NYY,0,SEA,0,2.0,3.0,89-64,1.0,Gilbert,Schmidt,0,.44,-1.0,NYY,-1.0,5.0,2.0,3.0,4.2,3.0,1.2,4.2,3.2,1.0
9,4,NYY,0,OAK,2,4.0,2.0,90-64,1.0,Cole,McFarland,1,.67,1.0,NYY,2.0,2.667,2.0,0.667,4.8,2.0,2.8,3.6,3.0,0.6
9,5,NYY,0,OAK,2,10.0,0.0,91-64,1.0,Rodón,Sears,1,.63,2.0,NYY,10.0,5.333,1.667,3.667,5.8,1.6,4.2,4.6,2.5,2.1
9,6,NYY,0,OAK,2,7.0,4.0,92-64,1.0,Gil,Estes,0,.31,3.0,NYY,3.0,7.0,2.0,5.0,5.0,2.0,3.0,4.9,2.6,2.3
9,1,NYY,1,BAL,0,3.0,5.0,92-65,1.0,Kremer,Schmidt,1,.16,-1.0,NYY,-2.0,6.667,3.0,3.667,5.2,2.8,2.4,5.0,3.0,2.0
9,2,NYY,1,BAL,0,7.0,9.0,92-66,1.0,Webb,Stroman,1,.29,-2.0,NYY,-2.0,5.667,6.0,-0.333,6.2,4.0,2.2,5.2,3.5,1.7
9,3,NYY,1,BAL,2,10.0,1.0,93-66,1.0,Cole,Burnes,1,.35,1.0,NYY,9.0,6.667,5.0,1.667,7.4,3.8,3.6,6.1,2.9,3.2
9,4,NYY,1,PIT,0,2.0,4.0,93-67,1.0,Mlodzinski,Kahnle,1,.18,-1.0,NYY,-2.0,6.333,4.667,1.667,5.8,4.6,1.2,5.8,3.1,2.7
9,5,NYY,1,PIT,0,4.0,9.0,93-68,1.0,Burrows,Gil,0,.17,-2.0,NYY,-5.0,5.333,4.667,0.667,5.2,5.6,-0.4,5.1,3.8,1.3
9,6,NYY,1,PIT,2,6.0,4.0,94-68,1.0,Weaver,Holderman,0,.15,1.0,NYY,2.0,4.0,5.667,-1.667,5.8,5.4,0.4,5.5,4.1,1.4
3,3,BOS,0,SEA,2,6.0,4.0,1-0,1.0,Bello,Castillo,1,.93,1.0,BOS,2.0,5.333,5.667,-0.333,5.6,4.4,1.2,5.9,4.2,1.7
3,4,BOS,0,SEA,0,0.0,1.0,1-1,3.0,Kirby,Pivetta,1,.99,-1.0,BOS,-1.0,4.0,3.0,1.0,3.6,4.4,-0.8,5.5,4.1,1.4
3,5,BOS,0,SEA,1,3.0,4.0,1-2,4.0,Saucedo,Rodríguez,1,.94,-2.0,BOS,-1.0,3.0,3.0,0.0,3.8,4.4,-0.6,4.8,4.5,0.3
3,6,BOS,0,SEA,2,5.0,1.0,2-2,3.0,Whitlock,Miller,0,.89,1.0,BOS,4.0,2.667,2.0,0.667,4.0,2.8,1.2,4.6,4.2,0.4
4,0,BOS,0,OAK,2,9.0,0.0,3-2,3.0,Houck,Boyle,1,.98,2.0,BOS,9.0,5.667,1.667,4.0,4.6,2.0,2.6,5.2,3.7,1.5
4,1,BOS,0,OAK,2,5.0,4.0,4-2,2.0,Winckowski,Spence,1,.97,3.0,BOS,1.0,6.333,1.667,4.667,4.4,2.0,2.4,5.0,3.2,1.8
4,2,BOS,0,OAK,2,1.0,0.0,5-2,2.0,Pivetta,Stripling,0,1.02,4.0,BOS,1.0,5.0,1.333,3.667,4.6,1.8,2.8,4.1,3.1,1.0
4,4,BOS,0,LAA,2,8.0,6.0,6-2,1.0,Martin,Soriano,1,1.07,5.0,BOS,2.0,4.667,3.333,1.333,5.6,2.2,3.4,4.7,3.3,1.4
4,5,BOS,0,LAA,0,1.0,2.0,6-3,2.0,Detmers,Weissert,1,1.10,-1.0,BOS,-1.0,3.333,2.667,0.667,4.8,2.4,2.4,4.4,2.6,1.8
4,6,BOS,0,LAA,2,12.0,2.0,7-3,2.0,Houck,Silseth,0,1.11,1.0,BOS,10.0,7.0,3.333,3.667,5.4,2.8,2.6,5.0,2.4,2.6
4,1,BOS,1,BAL,0,1.0,7.0,7-4,2.0,Burnes,Bello,0,1.15,-1.0,BOS,-6.0,4.667,3.667,1.0,4.6,3.4,1.2,4.5,2.7,1.8
4,2,BOS,1,BAL,0,5.0,7.0,7-5,3.0,Baumann,Martin,1,1.08,-2.0,BOS,-2.0,6.0,5.333,0.667,5.4,4.8,0.6,5.0,3.3,1.7
4,3,BOS,1,BAL,0,4.0,9.0,7-6,3.0,Kimbrel,Campbell,1,1.09,-3.0,BOS,-5.0,3.333,7.667,-4.333,4.6,5.4,-0.8,5.1,3.8,1.3
4,4,BOS,1,LAA,0,0.0,7.0,7-7,4.0,Detmers,Houck,1,.98,-4.0,BOS,-7.0,3.0,7.667,-4.667,4.4,6.4,-2.0,4.6,4.4,0.2
4,5,BOS,1,LAA,2,7.0,2.0,8-7,3.0,Weissert,Canning,0,.92,1.0,BOS,5.0,3.667,6.0,-2.333,3.4,6.4,-3.0,4.4,4.6,-0.2
4,6,BOS,1,LAA,2,5.0,4.0,9-7,3.0,Bello,Anderson,0,.99,2.0,BOS,1.0,4.0,4.333,-0.333,4.2,5.8,-1.6,4.4,4.6,-0.2
4,0,BOS,1,CLE,0,0.0,6.0,9-8,3.0,Herrin,Bernardino,0,.96,-1.0,BOS,-6.0,4.0,4.0,0.0,3.2,5.6,-2.4,4.3,5.2,-0.9
4,1,BOS,1,CLE,0,7.0,10.0,9-9,5.0,Clase,Winckowski,1,.98,-2.0,BOS,-3.0,4.0,6.667,-2.667,3.8,5.8,-2.0,4.2,5.6,-1.4
4,2,BOS,1,CLE,2,2.0,0.0,10-9,3.0,Houck,Lively,1,.90,1.0,BOS,2.0,3.0,5.333,-2.333,4.2,4.4,-0.2,4.3,5.4,-1.1
4,3,BOS,1,CLE,0,4.0,5.0,10-10,5.0,Carrasco,Criswell,0,.97,-1.0,BOS,-1.0,4.333,5.0,-0.667,3.6,5.0,-1.4,3.5,5.7,-2.2
4,4,BOS,0,PIT,2,8.0,1.0,11-10,4.0,Bello,Priester,1,.88,1.0,BOS,7.0,4.667,2.0,2.667,4.2,4.4,-0.2,4.2,5.1,-0.9
4,5,BOS,0,PIT,2,4.0,2.0,12-10,4.0,Crawford,Keller,0,.91,2.0,BOS,2.0,5.333,2.667,2.667,5.0,3.6,1.4,4.1,4.6,-0.5
4,6,BOS,0,PIT,2,6.0,1.0,13-10,3.0,Slaten,Pérez,0,.94,3.0,BOS,5.0,6.0,1.333,4.667,4.8,1.8,3.0,4.3,3.8,0.5
4,1,BOS,0,CLE,0,1.0,4.0,13-11,3.0,Barlow,Houck,1,1.01,-1.0,BOS,-3.0,3.667,2.333,1.333,4.6,2.6,2.0,4.4,3.5,0.9
4,2,BOS,0,CLE,2,8.0,0.0,14-11,3.0,Criswell,Carrasco,1,.98,1.0,BOS,8.0,5.0,1.667,3.333,5.4,1.6,3.8,4.5,3.3,1.2
4,3,BOS,0,CLE,0,4.0,6.0,14-12,3.0,Gaddis,Anderson,0,1.07,-1.0,BOS,-2.0,4.333,3.333,1.0,4.6,2.6,2.0,4.4,3.5,0.9
4,4,BOS,1,CHC,0,1.0,7.0,14-13,3.0,Imanaga,Crawford,1,.94,-2.0,BOS,-6.0,4.333,4.333,0.0,4.0,3.6,0.4,4.5,3.6,0.9
4,5,BOS,1,CHC,2,17.0,0.0,15-13,3.0,Slaten,Brown,0,.94,1.0,BOS,17.0,7.333,4.333,3.0,6.2,3.4,2.8,5.5,2.6,2.9
4,6,BOS,1,CHC,3,5.0,4.0,16-13,3.0,Jansen,Leiter,1,.97,2.0,BOS,1.0,7.667,3.667,4.0,7.0,3.4,3.6,5.8,3.0,2.8
4,1,BOS,1,SFG,2,4.0,0.0,17-13,3.0,Criswell,Webb,1,1.00,3.0,BOS,4.0,8.667,1.333,7.333,6.2,3.4,2.8,5.8,2.5,3.3
5,2,BOS,1,SFG,2,6.0,2.0,18-13,3.0,Crawford,Jefferies,1,1.01,4.0,BOS,4.0,5.0,2.0,3.0,6.6,2.6,4.0,5.6,2.6,3.0
5,3,BOS,1,SFG,0,1.0,3.0,18-14,3.0,Walker,Kelly,0,1.08,-1.0,BOS,-2.0,3.667,1.667,2.0,6.6,1.8,4.8,5.3,2.7,2.6
5,4,BOS,0,MIN,0,2.0,5.0,18-15,3.0,Paddack,Houck,1,1.11,-2.0,BOS,-3.0,3.0,3.333,-0.333,3.6,2.8,0.8,4.9,3.1,1.8
5,5,BOS,0,MIN,0,1.0,3.0,18-16,3.0,López,Booser,0,1.07,-3.0,BOS,-2.0,1.333,3.667,-2.333,2.8,2.6,0.2,4.9,3.0,1.9
5,6,BOS,0,MIN,2,9.0,2.0,19-16,3.0,Bernardino,Ryan,0,1.00,1.0,BOS,7.0,4.0,3.333,0.667,3.8,3.0,0.8,5.0,3.2,1.8
5,1,BOS,0,ATL,0,2.0,4.0,19-17,3.0,Jiménez,Slaten,1,.93,-1.0,BOS,-2.0,4.0,3.0,1.0,3.0,3.4,-0.4,4.8,3.0,1.8
5,2,BOS,0,ATL,0,0.0,5.0,19-18,3.0,Sale,Pivetta,1,.89,-2.0,BOS,-5.0,3.667,3.667,0.0,2.8,3.8,-1.0,4.7,2.8,1.9
5,4,BOS,1,WSN,0,1.0,5.0,19-19,3.0,Corbin,Houck,1,.86,-3.0,BOS,-4.0,1.0,4.667,-3.667,2.6,3.8,-1.2,3.1,3.3,-0.2
5,5,BOS,1,WSN,2,4.0,2.0,20-19,3.0,Martin,Garcia,0,.81,1.0,BOS,2.0,1.667,4.0,-2.333,3.2,3.6,-0.4,3.0,3.1,-0.1
5,6,BOS,1,WSN,2,3.0,2.0,21-19,3.0,Bello,Gore,0,.80,2.0,BOS,1.0,2.667,3.0,-0.333,2.0,3.6,-1.6,2.9,3.3,-0.4
5,0,BOS,1,TBR,0,3.0,5.0,21-20,3.0,Eflin,Crawford,1,.94,-1.0,BOS,-2.0,3.333,3.0,0.333,2.2,3.8,-1.6,2.6,3.6,-1.0
5,1,BOS,1,TBR,3,5.0,4.0,22-20,3.0,Bernardino,Rodríguez,1,.93,1.0,BOS,1.0,3.667,3.667,0.0,3.2,3.6,-0.4,3.0,3.7,-0.7
5,2,BOS,1,TBR,0,3.0,4.0,22-21,3.0,Bradley,Houck,1,.96,-1.0,BOS,-1.0,3.667,4.333,-0.667,3.6,3.4,0.2,3.1,3.6,-0.5
5,3,BOS,1,TBR,0,5.0,7.0,22-22,4.0,Rodríguez,Jansen,1,.91,-2.0,BOS,-2.0,4.333,5.0,-0.667,3.8,4.4,-0.6,3.5,4.0,-0.5
5,4,BOS,0,STL,0,6.0,10.0,22-23,4.0,Gibson,Bello,1,.77,-3.0,BOS,-4.0,4.667,7.0,-2.333,4.4,6.0,-1.6,3.2,4.8,-1.6
5,5,BOS,0,STL,0,2.0,7.0,22-24,4.0,Romero,Slaten,1,.70,-4.0,BOS,-5.0,4.333,8.0,-3.667,4.2,6.4,-2.2,3.2,5.1,-1.9
5,6,BOS,0,STL,2,11.0,3.0,23-24,4.0,Pivetta,Liberatore,0,.64,1.0,BOS,8.0,6.333,6.667,-0.333,5.4,6.2,-0.8,4.3,4.9,-0.6
5,0,BOS,0,TBR,2,5.0,0.0,24-24,4.0,Houck,Bradley,1,.77,2.0,BOS,5.0,6.0,3.333,2.667,5.8,5.4,0.4,4.7,4.4,0.3
5,1,BOS,0,TBR,2,5.0,2.0,25-24,3.0,Weissert,Adam,1,.86,3.0,BOS,3.0,7.0,1.667,5.333,5.8,4.4,1.4,4.8,4.4,0.4
5,2,BOS,0,TBR,2,8.0,5.0,26-24,3.0,Bello,Lovelady,1,.90,4.0,BOS,3.0,6.0,2.333,3.667,6.2,3.4,2.8,5.3,4.7,0.6
5,4,BOS,1,MIL,0,2.0,7.0,26-25,3.0,Wilson,Crawford,1,.83,-1.0,BOS,-5.0,5.0,4.667,0.333,6.2,3.4,2.8,5.2,4.9,0.3
5,5,BOS,1,MIL,0,3.0,6.0,26-26,3.0,Rea,Pivetta,0,.79,-2.0,BOS,-3.0,4.333,6.0,-1.667,4.6,4.0,0.6,5.0,5.1,-0.1
5,6,BOS,1,MIL,2,2.0,1.0,27-26,3.0,Slaten,Peguero,0,.70,1.0,BOS,1.0,2.333,4.667,-2.333,4.0,4.2,-0.2,4.9,4.8,0.1
5,0,BOS,0,BAL,0,3.0,11.0,27-27,3.0,Irvin,Criswell,0,.88,-1.0,BOS,-8.0,2.667,6.0,-3.333,3.6,6.0,-2.4,4.7,5.2,-0.5
5,1,BOS,0,BAL,2,8.0,3.0,28-27,3.0,Bello,Rodriguez,1,.82,1.0,BOS,5.0,4.333,5.0,-0.667,3.6,5.6,-2.0,4.9,4.5,0.4
5,2,BOS,0,BAL,0,1.0,6.0,28-28,3.0,Burnes,Crawford,1,.91,-1.0,BOS,-5.0,4.0,6.667,-2.667,3.4,5.4,-2.0,4.8,4.4,0.4
5,3,BOS,1,DET,0,0.0,5.0,28-29,3.0,Flaherty,Pivetta,1,.73,-2.0,BOS,-5.0,3.0,4.667,-1.667,2.8,5.2,-2.4,3.7,4.6,-0.9
5,4,BOS,1,DET,2,7.0,3.0,29-29,3.0,Houck,Maeda,1,.72,1.0,BOS,4.0,2.667,4.667,-2.0,3.8,5.6,-1.8,3.9,4.9,-1.0
6,5,BOS,1,DET,2,6.0,3.0,30-29,3.0,Criswell,Olson,0,.71,2.0,BOS,3.0,4.333,3.667,0.667,4.4,4.0,0.4,4.0,5.0,-1.0
6,6,BOS,1,DET,0,4.0,8.0,30-30,3.0,Chafin,Booser,0,.75,-1.0,BOS,-4.0,5.667,4.667,1.0,3.6,5.0,-1.4,3.6,5.3,-1.7
6,1,BOS,1,ATL,0,3.0,8.0,30-31,3.0,Fried,Crawford,1,.63,-2.0,BOS,-5.0,4.333,6.333,-2.0,4.0,5.4,-1.4,3.7,5.4,-1.7
6,2,BOS,1,ATL,2,9.0,0.0,31-31,3.0,Pivetta,Schwellenbach,0,.58,1.0,BOS,9.0,5.333,5.333,0.0,5.8,4.4,1.4,4.3,4.8,-0.5
6,3,BOS,0,CHW,2,14.0,2.0,32-31,3.0,Houck,Woodford,1,.62,2.0,BOS,12.0,8.667,3.333,5.333,7.2,4.2,3.0,5.5,4.9,0.6
6,4,BOS,0,CHW,0,2.0,7.0,32-32,3.0,Crochet,Criswell,1,.65,-1.0,BOS,-5.0,8.333,3.0,5.333,6.4,5.0,1.4,5.4,4.5,0.9
6,5,BOS,0,CHW,0,1.0,6.0,32-33,3.0,Banks,Bello,0,.63,-2.0,BOS,-5.0,5.667,5.0,0.667,5.8,4.6,1.2,4.7,4.8,-0.1
6,6,BOS,0,CHW,2,6.0,4.0,33-33,3.0,Jansen,Soroka,0,.61,1.0,BOS,2.0,3.0,5.667,-2.667,6.4,3.8,2.6,5.2,4.6,0.6
6,1,BOS,1,PHI,0,1.0,4.0,33-34,3.0,Wheeler,Crawford,1,.59,-1.0,BOS,-3.0,2.667,4.667,-2.0,4.8,4.6,0.2,5.3,4.5,0.8
6,2,BOS,1,PHI,2,8.0,6.0,34-34,3.0,Booser,Ruiz,1,.56,1.0,BOS,2.0,5.0,4.667,0.333,3.6,5.4,-1.8,5.4,4.8,0.6
6,3,BOS,1,PHI,2,9.0,3.0,35-34,3.0,Houck,Nola,1,.60,2.0,BOS,6.0,6.0,4.333,1.667,5.0,4.6,0.4,5.7,4.8,0.9
6,4,BOS,1,NYY,0,1.0,8.0,35-35,3.0,Gil,Bello,1,.69,-1.0,BOS,-7.0,6.0,5.667,0.333,5.0,5.0,0.0,5.4,4.8,0.6
6,5,BOS,1,NYY,2,8.0,4.0,36-35,3.0,Slaten,Rodón,1,.61,1.0,BOS,4.0,6.0,5.0,1.0,5.4,5.0,0.4,5.9,4.4,1.5
6,6,BOS,1,NYY,2,9.0,3.0,37-35,3.0,Crawford,Stroman,1,.66,2.0,BOS,6.0,6.0,5.0,1.0,7.0,4.8,2.2,5.9,4.7,1.2
6,0,BOS,0,TOR,2,7.0,3.0,38-35,3.0,Pivetta,Kikuchi,1,.75,3.0,BOS,4.0,8.0,3.333,4.667,6.8,4.2,2.6,5.2,4.8,0.4
6,1,BOS,0,TOR,2,4.0,3.0,39-35,3.0,Kelly,Little,1,.78,4.0,BOS,1.0,6.667,3.0,3.667,5.8,4.2,1.6,5.4,4.4,1.0
6,2,BOS,0,TOR,2,7.0,3.0,40-35,3.0,Bello,Gausman,1,.82,5.0,BOS,4.0,6.0,3.0,3.0,7.0,3.2,3.8,6.0,4.1,1.9
6,4,BOS,0,CIN,0,2.0,5.0,40-36,3.0,Abbott,Crawford,1,.79,-1.0,BOS,-3.0,4.333,3.667,0.667,5.8,3.4,2.4,5.6,4.2,1.4
6,5,BOS,0,CIN,2,4.0,3.0,41-36,3.0,Kelly,Wilson,0,.79,1.0,BOS,1.0,4.333,3.667,0.667,4.8,3.4,1.4,5.9,4.1,1.8
6,6,BOS,0,CIN,2,7.0,4.0,42-36,3.0,Bernardino,Lodolo,0,.80,2.0,BOS,3.0,4.333,4.0,0.333,4.8,3.6,1.2,5.8,3.9,1.9
6,0,BOS,1,TOR,3,7.0,6.0,43-36,3.0,Jansen,Pop,1,.90,3.0,BOS,1.0,6.0,4.333,1.667,5.4,4.2,1.2,5.6,4.2,1.4
6,1,BOS,1,TOR,0,4.0,9.0,43-37,3.0,Gausman,Bello,1,.95,-1.0,BOS,-5.0,6.0,6.333,-0.333,4.8,5.4,-0.6,5.9,4.3,1.6
6,2,BOS,1,TOR,0,1.0,4.0,43-38,3.0,Pop,Pivetta,0,.98,-2.0,BOS,-3.0,4.0,6.333,-2.333,4.6,5.2,-0.6,5.2,4.3,0.9
6,4,BOS,1,SDP,0,2.0,9.0,43-39,3.0,Kolek,Pivetta,1,.92,-3.0,BOS,-7.0,2.333,7.333,-5.0,4.2,6.4,-2.2,4.5,4.9,-0.4
6,5,BOS,1,SDP,0,1.0,11.0,43-40,3.0,King,Houck,0,.87,-4.0,BOS,-10.0,1.333,8.0,-6.667,3.0,7.8,-4.8,3.9,5.7,-1.8
6,6,BOS,1,SDP,2,4.0,1.0,44-40,3.0,Winckowski,Waldron,0,.88,1.0,BOS,3.0,2.333,7.0,-4.667,2.4,6.8,-4.4,3.9,5.5,-1.6
7,1,BOS,0,MIA,2,8.0,3.0,45-40,3.0,Crawford,Bellozo,1,.89,2.0,BOS,5.0,4.333,5.0,-0.667,3.2,5.6,-2.4,4.0,5.5,-1.5
7,2,BOS,0,MIA,2,7.0,2.0,46-40,3.0,Bello,Rogers,1,.92,3.0,BOS,5.0,6.333,2.0,4.333,4.4,5.2,-0.8,4.5,5.2,-0.7
7,3,BOS,0,MIA,2,6.0,5.0,47-40,3.0,Kelly,Andriese,0,.96,4.0,BOS,1.0,7.0,3.333,3.667,5.2,4.4,0.8,4.7,5.4,-0.7
7,4,BOS,0,NYY,2,5.0,3.0,48-40,3.0,Slaten,Kahnle,1,1.20,5.0,BOS,2.0,6.0,3.333,2.667,6.0,2.8,3.2,4.5,5.3,-0.8
7,5,BOS,0,NYY,0,4.0,14.0,48-41,3.0,Hill,Bernardino,0,1.23,-1.0,BOS,-10.0,5.0,7.333,-2.333,6.0,5.4,0.6,4.2,6.1,-1.9
7,6,BOS,0,NYY,2,3.0,0.0,49-41,3.0,Crawford,Gil,1,1.17,1.0,BOS,3.0,4.0,5.667,-1.667,5.0,4.8,0.2,4.1,5.2,-1.1
7,1,BOS,1,OAK,2,12.0,9.0,50-41,3.0,Bello,Estes,1,1.07,2.0,BOS,3.0,6.333,7.667,-1.333,6.0,6.2,-0.2,5.2,5.7,-0.5
7,2,BOS,1,OAK,0,2.0,5.0,50-42,3.0,Sears,Pivetta,1,1.12,-1.0,BOS,-3.0,5.667,4.667,1.0,5.2,6.2,-1.0,5.2,5.3,-0.1
7,3,BOS,1,OAK,2,7.0,0.0,51-42,3.0,Houck,Medina,1,1.11,1.0,BOS,7.0,7.0,4.667,2.333,5.6,5.6,0.0,5.8,4.2,1.6
7,4,BOS,1,KCR,0,1.0,6.0,51-43,3.0,Ragans,Criswell,1,1.35,-1.0,BOS,-5.0,3.333,3.667,-0.333,5.0,4.0,1.0,5.5,4.7,0.8
7,5,BOS,1,KCR,2,5.0,0.0,52-43,3.0,Crawford,Lugo,0,1.32,1.0,BOS,5.0,4.333,2.0,2.333,5.4,4.0,1.4,5.2,4.4,0.8
7,6,BOS,1,KCR,2,5.0,4.0,53-43,3.0,Bello,Singer,0,1.39,2.0,BOS,1.0,3.667,3.333,0.333,4.0,3.0,1.0,5.0,4.6,0.4
7,4,BOS,0,LAD,0,1.0,4.0,53-44,3.0,Yarbrough,Bernardino,1,1.20,-1.0,BOS,-3.0,3.667,2.667,1.0,3.8,2.8,1.0,4.5,4.5,0.0
7,5,BOS,0,LAD,1,6.0,7.0,53-45,3.0,Treinen,Weissert,0,1.18,-2.0,BOS,-1.0,4.0,5.0,-1.0,3.6,4.2,-0.6,4.6,4.9,-0.3
7,6,BOS,0,LAD,0,6.0,9.0,53-46,3.0,Paxton,Crawford,0,1.15,-3.0,BOS,-3.0,4.333,6.667,-2.333,4.6,4.8,-0.2,4.8,4.4,0.4
7,0,BOS,0,COL,1,8.0,9.0,53-47,3.0,Lawrence,Horn,1,1.18,-4.0,BOS,-1.0,6.667,8.333,-1.667,5.2,6.6,-1.4,5.3,5.3,0.0
7,1,BOS,0,COL,2,6.0,0.0,54-47,3.0,Criswell,Blach,1,1.10,1.0,BOS,6.0,6.667,6.0,0.667,5.4,5.8,-0.4,4.7,4.4,0.3
7,2,BOS,0,COL,0,7.0,20.0,54-48,3.0,Quantrill,Pivetta,0,1.19,-1.0,BOS,-13.0,7.0,9.667,-2.667,6.6,9.0,-2.4,5.2,5.9,-0.7
7,4,BOS,1,NYY,2,9.0,7.0,55-48,3.0,Horn,Weaver,1,1.38,1.0,BOS,2.0,7.333,9.0,-1.667,7.2,9.0,-1.8,5.4,6.6,-1.2
7,5,BOS,1,NYY,0,8.0,11.0,55-49,3.0,Holmes,Anderson,1,1.48,-1.0,BOS,-3.0,8.0,12.667,-4.667,7.6,9.4,-1.8,6.1,7.1,-1.0
7,6,BOS,1,NYY,0,2.0,8.0,55-50,3.0,Rodón,Houck,1,1.44,-2.0,BOS,-6.0,6.333,8.667,-2.333,6.4,9.2,-2.8,5.8,7.9,-2.1
7,0,BOS,1,SEA,2,14.0,7.0,56-50,3.0,Pivetta,Gilbert,1,1.18,1.0,BOS,7.0,8.0,8.667,-0.667,8.0,10.6,-2.6,6.7,8.2,-1.5
7,1,BOS,1,SEA,0,6.0,10.0,56-51,3.0,Castillo,Paxton,1,1.20,-1.0,BOS,-4.0,7.333,8.333,-1.0,7.8,8.6,-0.8,7.2,8.8,-1.6
7,2,BOS,1,SEA,3,3.0,2.0,57-51,3.0,Kelly,Díaz,0,1.12,1.0,BOS,1.0,7.667,6.333,1.333,6.6,7.6,-1.0,6.9,8.3,-1.4
8,4,BOS,0,TEX,2,11.0,6.0,58-51,3.0,Crawford,Ureña,1,1.09,2.0,BOS,5.0,6.667,6.0,0.667,7.2,6.6,0.6,7.4,8.0,-0.6
8,5,BOS,0,TEX,0,4.0,7.0,58-52,3.0,Leclerc,Houck,1,1.17,-1.0,BOS,-3.0,6.0,5.0,1.0,7.6,6.4,1.2,7.0,7.8,-0.8
8,6,BOS,0,TEX,2,7.0,2.0,59-52,3.0,Booser,Eovaldi,0,1.09,1.0,BOS,5.0,7.333,5.0,2.333,6.2,5.4,0.8,7.1,8.0,-0.9
8,0,BOS,0,KCR,2,9.0,5.0,60-52,3.0,Paxton,Singer,1,1.35,2.0,BOS,4.0,6.667,4.667,2.0,6.8,4.4,2.4,7.3,6.5,0.8
8,1,BOS,0,KCR,2,6.0,5.0,61-52,3.0,Bernardino,Lugo,1,1.48,3.0,BOS,1.0,7.333,4.0,3.333,7.4,5.0,2.4,7.0,6.3,0.7
8,2,BOS,0,KCR,0,4.0,8.0,61-53,3.0,Ragans,Crawford,1,1.55,-1.0,BOS,-4.0,6.333,6.0,0.333,6.0,5.4,0.6,6.6,6.0,0.6
8,4,BOS,1,HOU,0,4.0,8.0,61-54,3.0,Ort,Sims,1,1.30,-2.0,BOS,-4.0,4.667,7.0,-2.333,6.0,5.6,0.4,6.8,6.0,0.8
8,5,BOS,1,HOU,0,4.0,5.0,61-55,3.0,Arrighetti,Keller,0,1.19,-3.0,BOS,-1.0,4.0,7.0,-3.0,5.4,6.2,-0.8,5.8,5.8,0.0
8,6,BOS,1,HOU,0,2.0,10.0,61-56,3.0,Brown,Sims,0,1.10,-4.0,BOS,-8.0,3.333,7.667,-4.333,4.0,7.2,-3.2,5.4,5.8,-0.4
8,0,BOS,1,TEX,3,5.0,4.0,62-56,3.0,Winckowski,Garabito,1,1.03,1.0,BOS,1.0,3.667,6.333,-2.667,3.8,7.0,-3.2,5.6,6.0,-0.4
8,1,BOS,1,TEX,2,9.0,4.0,63-56,3.0,Crawford,Ureña,1,1.08,2.0,BOS,5.0,5.333,6.0,-0.667,4.8,6.2,-1.4,5.4,5.8,-0.4
8,2,BOS,1,TEX,0,7.0,9.0,63-57,3.0,Festa,Kelly,1,1.14,-1.0,BOS,-2.0,7.0,5.667,1.333,5.4,6.4,-1.0,5.7,6.0,-0.3
