Month,DayofWeek,Tm,Home_Away,Opp,W/L,R,RA,W-L,Rank,D/N,cLI,Streak,Boxscore,Run_Diff,Avg_R_MA3,Avg_Ra_MA3,RunDiff_MA3,Avg_R_MA5,Avg_Ra_MA5,RunDiff_MA5,Avg_R_MA10,Avg_Ra_MA10,RunDiff_MA10,Opp_Month,Opp_DayofWeek,Opp_Rank,Opp_cLI,Opp_Streak,Opp_Boxscore,Opp_Run_Diff,Opp_Avg_R_MA3,Opp_Avg_Ra_MA3,Opp_RunDiff_MA3,Opp_Avg_R_MA5,Opp_Avg_Ra_MA5,Opp_RunDiff_MA5,Opp_Avg_R_MA10,Opp_Avg_Ra_MA10,Opp_RunDiff_MA10
8,1,PHI,0,WSN,0,3.0,4.0,67-57,2.0,1,0.76,-1,https://www.baseball-reference.com/boxes/WAS/WAS202308200.shtml,-1.0,7.333,5.0,2.333,6.4,4.2,2.2,5.9,3.6,2.3,8,1,5.0,0.03,1,https://www.baseball-reference.com/boxes/WAS/WAS202308200.shtml,1.0,5.0,7.333,-2.333,6.2,6.2,0.0,5.6,5.3,0.3
8,2,PHI,1,SFG,1,10.0,4.0,68-57,2.0,1,1.05,1,https://www.baseball-reference.com/boxes/PHI/PHI202308210.shtml,6.0,8.333,3.667,4.667,8.2,4.6,3.6,6.2,4.0,2.2,8,2,2.0,1.36,-1,https://www.baseball-reference.com/boxes/PHI/PHI202308210.shtml,-6.0,4.333,6.333,-2.0,2.8,5.8,-3.0,3.0,5.2,-2.2
8,3,PHI,1,SFG,1,4.0,3.0,69-57,2.0,1,0.93,2,https://www.baseball-reference.com/boxes/PHI/PHI202308220.shtml,1.0,5.667,3.667,2.0,7.2,4.4,2.8,6.0,4.1,1.9,8,3,3.0,1.33,-2,https://www.baseball-reference.com/boxes/PHI/PHI202308220.shtml,-1.0,3.667,5.667,-2.0,3.2,5.4,-2.2,3.2,5.4,-2.2
8,4,PHI,1,SFG,0,6.0,8.0,69-58,2.0,0,0.86,-1,https://www.baseball-reference.com/boxes/PHI/PHI202308230.shtml,-2.0,6.667,5.0,1.667,7.0,4.4,2.6,5.3,4.7,0.6,8,4,2.0,1.3,1,https://www.baseball-reference.com/boxes/PHI/PHI202308230.shtml,2.0,5.0,6.667,-1.667,4.8,5.8,-1.0,3.7,5.1,-1.4
8,6,PHI,1,STL,1,7.0,2.0,70-58,2.0,1,0.92,1,https://www.baseball-reference.com/boxes/PHI/PHI202308250.shtml,5.0,5.667,4.333,1.333,6.0,4.2,1.8,5.9,4.1,1.8,8,6,5.0,0.0,-1,https://www.baseball-reference.com/boxes/PHI/PHI202308250.shtml,-5.0,3.667,5.667,-2.0,3.8,6.2,-2.4,3.0,6.5,-3.5
8,0,PHI,1,STL,1,12.0,1.0,71-58,2.0,1,0.77,2,https://www.baseball-reference.com/boxes/PHI/PHI202308260.shtml,11.0,8.333,3.667,4.667,7.8,3.6,4.2,7.1,3.9,3.2,8,0,5.0,0.0,-2,https://www.baseball-reference.com/boxes/PHI/PHI202308260.shtml,-11.0,3.0,7.667,-4.667,2.6,8.0,-5.4,2.5,7.5,-5.0
8,1,PHI,1,STL,1,3.0,0.0,72-58,2.0,0,0.64,3,https://www.baseball-reference.com/boxes/PHI/PHI202308270.shtml,3.0,7.333,1.0,6.333,6.4,2.8,3.6,7.3,3.7,3.6,8,1,5.0,0.0,-3,https://www.baseball-reference.com/boxes/PHI/PHI202308270.shtml,-3.0,1.0,7.333,-6.333,2.4,6.4,-4.0,2.5,7.0,-4.5
8,2,PHI,1,LAA,1,6.0,4.0,73-58,2.0,1,0.58,4,https://www.baseball-reference.com/boxes/PHI/PHI202308280.shtml,2.0,7.0,1.667,5.333,6.8,3.0,3.8,7.0,3.7,3.3,8,2,4.0,0.01,-2,https://www.baseball-reference.com/boxes/PHI/PHI202308280.shtml,-2.0,3.667,4.0,-0.333,3.4,4.0,-0.6,4.1,6.6,-2.5
8,3,PHI,1,LAA,1,12.0,7.0,74-58,2.0,1,0.45,5,https://www.baseball-reference.com/boxes/PHI/PHI202308290.shtml,5.0,7.0,3.667,3.333,8.0,2.8,5.2,7.5,3.6,3.9,8,3,4.0,0.01,-3,https://www.baseball-reference.com/boxes/PHI/PHI202308290.shtml,-5.0,4.333,7.0,-2.667,4.2,5.0,-0.8,4.2,6.9,-2.7
8,4,PHI,1,LAA,0,8.0,10.0,74-59,2.0,0,0.4,-1,https://www.baseball-reference.com/boxes/PHI/PHI202308300.shtml,-2.0,8.667,7.0,1.667,8.2,4.4,3.8,7.1,4.3,2.8,8,4,4.0,0.0,1,https://www.baseball-reference.com/boxes/PHI/PHI202308300.shtml,2.0,7.0,8.667,-1.667,5.6,6.4,-0.8,4.5,7.1,-2.6
9,6,PHI,0,MIL,0,5.0,7.0,74-60,2.0,1,0.44,-2,https://www.baseball-reference.com/boxes/MIL/MIL202309010.shtml,-2.0,8.333,8.0,0.333,6.8,5.6,1.2,7.3,4.6,2.7,9,6,1.0,0.52,1,https://www.baseball-reference.com/boxes/MIL/MIL202309010.shtml,2.0,3.0,3.0,0.0,5.0,3.4,1.6,5.8,3.6,2.2
9,0,PHI,0,MIL,0,5.0,7.0,74-61,2.0,1,0.56,-3,https://www.baseball-reference.com/boxes/MIL/MIL202309020.shtml,-2.0,6.0,8.0,-2.0,7.2,7.0,0.2,6.8,4.9,1.9,9,0,1.0,0.5,2,https://www.baseball-reference.com/boxes/MIL/MIL202309020.shtml,2.0,5.333,4.333,1.0,4.4,3.2,1.2,5.9,3.9,2.0
9,1,PHI,0,MIL,1,4.0,2.0,75-61,2.0,0,0.63,1,https://www.baseball-reference.com/boxes/MIL/MIL202309030.shtml,2.0,4.667,5.333,-0.667,6.8,6.6,0.2,6.8,4.8,2.0,9,1,1.0,0.44,-1,https://www.baseball-reference.com/boxes/MIL/MIL202309030.shtml,-2.0,5.333,4.667,0.667,3.6,3.6,0.0,5.4,4.0,1.4
9,2,PHI,0,SDP,1,9.0,7.0,76-61,2.0,0,0.48,2,https://www.baseball-reference.com/boxes/SDN/SDN202309040.shtml,2.0,6.0,5.333,0.667,6.2,6.6,-0.4,7.1,4.7,2.4,9,2,4.0,0.04,-1,https://www.baseball-reference.com/boxes/SDN/SDN202309040.shtml,-2.0,5.667,3.333,2.333,5.2,4.0,1.2,4.9,4.7,0.2
9,3,PHI,0,SDP,0,0.0,8.0,76-62,2.0,1,0.39,-1,https://www.baseball-reference.com/boxes/SDN/SDN202309050.shtml,-8.0,4.333,5.667,-1.333,4.6,6.2,-1.6,6.4,5.3,1.1,9,3,4.0,0.02,1,https://www.baseball-reference.com/boxes/SDN/SDN202309050.shtml,8.0,6.333,3.0,3.333,6.4,2.6,3.8,5.3,4.2,1.1
9,4,PHI,0,SDP,1,5.0,1.0,77-62,2.0,0,0.49,1,https://www.baseball-reference.com/boxes/SDN/SDN202309060.shtml,4.0,4.667,5.333,-0.667,4.6,5.0,-0.4,5.7,5.3,0.4,9,4,4.0,0.02,-1,https://www.baseball-reference.com/boxes/SDN/SDN202309060.shtml,-4.0,5.333,4.667,0.667,5.2,3.0,2.2,4.8,3.7,1.1
9,6,PHI,1,MIA,0,2.0,3.0,77-63,2.0,1,0.46,-1,https://www.baseball-reference.com/boxes/PHI/PHI202309080.shtml,-1.0,2.333,4.0,-1.667,4.0,4.2,-0.2,5.6,5.6,0.0,9,6,3.0,1.38,1,https://www.baseball-reference.com/boxes/PHI/PHI202309080.shtml,1.0,4.667,5.333,-0.667,5.2,4.6,0.6,5.3,4.8,0.5
9,0,PHI,1,MIA,1,8.0,4.0,78-63,2.0,1,0.56,1,https://www.baseball-reference.com/boxes/PHI/PHI202309090.shtml,4.0,5.0,2.667,2.333,4.8,4.6,0.2,5.8,5.6,0.2,9,0,3.0,1.49,-1,https://www.baseball-reference.com/boxes/PHI/PHI202309090.shtml,-4.0,2.333,6.667,-4.333,4.8,5.4,-0.6,5.5,4.5,1.0
9,1,PHI,1,MIA,0,4.0,5.0,78-64,2.0,0,0.43,-1,https://www.baseball-reference.com/boxes/PHI/PHI202309100.shtml,-1.0,4.667,4.0,0.667,3.8,4.2,-0.4,5.0,5.4,-0.4,9,1,3.0,1.44,1,https://www.baseball-reference.com/boxes/PHI/PHI202309100.shtml,1.0,4.0,4.667,-0.667,4.6,5.6,-1.0,6.0,4.6,1.4
9,2,PHI,1,ATL,0,8.0,10.0,78-65,2.0,0,0.53,-2,https://www.baseball-reference.com/boxes/PHI/PHI202309111.shtml,-2.0,6.667,6.333,0.333,5.4,4.6,0.8,5.0,5.4,-0.4,9,2,1.0,0.03,2,https://www.baseball-reference.com/boxes/PHI/PHI202309111.shtml,2.0,6.333,6.0,0.333,7.0,5.0,2.0,5.8,5.4,0.4
9,2,PHI,1,ATL,1,7.0,5.0,79-65,2.0,1,0.69,1,https://www.baseball-reference.com/boxes/PHI/PHI202309112.shtml,2.0,6.333,6.667,-0.333,5.8,5.4,0.4,5.2,5.2,0.0,9,2,1.0,0.03,2,https://www.baseball-reference.com/boxes/PHI/PHI202309111.shtml,2.0,6.333,6.0,0.333,7.0,5.0,2.0,5.8,5.4,0.4
9,3,PHI,1,ATL,0,6.0,7.0,79-66,2.0,1,0.57,-1,https://www.baseball-reference.com/boxes/PHI/PHI202309120.shtml,-1.0,7.0,7.333,-0.333,6.6,6.2,0.4,5.3,5.2,0.1,9,3,1.0,0.03,1,https://www.baseball-reference.com/boxes/PHI/PHI202309120.shtml,1.0,7.333,7.0,0.333,6.2,6.2,0.0,6.0,6.2,-0.2
9,4,PHI,1,ATL,0,1.0,4.0,79-67,2.0,1,0.61,-2,https://www.baseball-reference.com/boxes/PHI/PHI202309130.shtml,-3.0,4.667,5.333,-0.667,5.2,6.2,-1.0,5.0,5.4,-0.4,9,4,1.0,0.02,2,https://www.baseball-reference.com/boxes/PHI/PHI202309130.shtml,3.0,5.333,4.667,0.667,6.2,4.8,1.4,6.3,6.0,0.3
9,6,PHI,0,STL,1,5.0,4.0,80-67,2.0,1,0.68,1,https://www.baseball-reference.com/boxes/SLN/SLN202309150.shtml,1.0,4.0,5.0,-1.0,5.4,6.0,-0.6,4.6,5.1,-0.5,9,6,5.0,0.0,-1,https://www.baseball-reference.com/boxes/SLN/SLN202309150.shtml,-1.0,3.333,2.333,1.0,3.2,5.0,-1.8,5.5,5.2,0.3
9,0,PHI,0,STL,1,6.0,1.0,81-67,2.0,1,0.54,2,https://www.baseball-reference.com/boxes/SLN/SLN202309160.shtml,5.0,4.0,3.0,1.0,5.0,4.2,0.8,5.2,4.4,0.8,9,0,5.0,0.0,-2,https://www.baseball-reference.com/boxes/SLN/SLN202309160.shtml,-5.0,2.0,3.667,-1.667,3.2,4.8,-1.6,4.6,5.2,-0.6
9,1,PHI,0,STL,0,5.0,6.0,81-68,2.0,0,0.36,-1,https://www.baseball-reference.com/boxes/SLN/SLN202309170.shtml,-1.0,5.333,3.667,1.667,4.6,4.4,0.2,5.2,4.9,0.3,9,1,5.0,0.0,1,https://www.baseball-reference.com/boxes/SLN/SLN202309170.shtml,1.0,3.667,5.333,-1.667,3.4,3.6,-0.2,4.1,5.1,-1.0
9,2,PHI,0,ATL,1,7.0,1.0,82-68,2.0,1,0.5,1,https://www.baseball-reference.com/boxes/ATL/ATL202309180.shtml,6.0,6.0,2.667,3.333,4.8,3.2,1.6,5.7,4.7,1.0,9,2,1.0,0.03,2,https://www.baseball-reference.com/boxes/PHI/PHI202309111.shtml,2.0,6.333,6.0,0.333,7.0,5.0,2.0,5.8,5.4,0.4
9,3,PHI,0,ATL,0,3.0,9.0,82-69,2.0,1,0.31,-1,https://www.baseball-reference.com/boxes/ATL/ATL202309190.shtml,-6.0,5.0,5.333,-0.333,5.2,4.2,1.0,5.2,5.2,0.0,9,3,1.0,0.03,1,https://www.baseball-reference.com/boxes/PHI/PHI202309120.shtml,1.0,7.333,7.0,0.333,6.2,6.2,0.0,6.0,6.2,-0.2
9,4,PHI,0,ATL,1,6.0,5.0,83-69,2.0,0,0.45,1,https://www.baseball-reference.com/boxes/ATL/ATL202309200.shtml,1.0,5.333,5.0,0.333,5.4,4.4,1.0,5.4,5.2,0.2,9,4,1.0,0.02,2,https://www.baseball-reference.com/boxes/PHI/PHI202309130.shtml,3.0,5.333,4.667,0.667,6.2,4.8,1.4,6.3,6.0,0.3
9,5,PHI,1,NYM,1,5.0,4.0,84-69,2.0,1,0.23,2,https://www.baseball-reference.com/boxes/PHI/PHI202309210.shtml,1.0,4.667,6.0,-1.333,5.2,5.0,0.2,5.1,4.6,0.5,9,5,4.0,0.0,-1,https://www.baseball-reference.com/boxes/PHI/PHI202309210.shtml,-1.0,5.0,4.0,1.0,5.0,3.4,1.6,5.5,3.1,2.4
9,6,PHI,1,NYM,1,5.0,4.0,85-69,2.0,1,0.15,3,https://www.baseball-reference.com/boxes/PHI/PHI202309220.shtml,1.0,5.333,4.333,1.0,5.2,4.6,0.6,4.9,4.5,0.4,9,6,4.0,0.0,-2,https://www.baseball-reference.com/boxes/PHI/PHI202309220.shtml,-1.0,5.333,4.333,1.0,4.2,3.6,0.6,5.2,3.2,2.0
9,0,PHI,1,NYM,1,7.0,5.0,86-69,2.0,0,0.07,4,https://www.baseball-reference.com/boxes/PHI/PHI202309230.shtml,2.0,5.667,4.333,1.333,5.2,5.4,-0.2,5.0,4.3,0.7,9,0,4.0,0.0,-3,https://www.baseball-reference.com/boxes/PHI/PHI202309230.shtml,-2.0,4.333,5.667,-1.333,4.8,4.8,0.0,5.0,3.8,1.2
9,1,PHI,1,NYM,1,5.0,2.0,87-69,2.0,1,0.07,5,https://www.baseball-reference.com/boxes/PHI/PHI202309240.shtml,3.0,5.667,3.667,2.0,5.6,4.0,1.6,5.4,4.1,1.3,9,1,4.0,0.0,-4,https://www.baseball-reference.com/boxes/PHI/PHI202309240.shtml,-3.0,3.667,5.667,-2.0,4.6,5.0,-0.4,4.1,4.2,-0.1
9,3,PHI,1,PIT,1,3.0,2.0,88-69,2.0,1,0.04,6,https://www.baseball-reference.com/boxes/PHI/PHI202309260.shtml,1.0,5.0,3.0,2.0,5.0,3.4,1.6,5.2,3.9,1.3,9,3,4.0,0.0,-2,https://www.baseball-reference.com/boxes/PHI/PHI202309260.shtml,-1.0,5.667,6.333,-0.667,6.4,6.0,0.4,5.7,6.6,-0.9
9,4,PHI,1,PIT,1,7.0,6.0,89-69,2.0,1,0.04,7,https://www.baseball-reference.com/boxes/PHI/PHI202309270.shtml,1.0,5.0,3.333,1.667,5.4,3.8,1.6,5.3,4.4,0.9,9,4,4.0,0.0,-3,https://www.baseball-reference.com/boxes/PHI/PHI202309270.shtml,-1.0,3.333,4.667,-1.333,6.0,6.2,-0.2,5.8,6.6,-0.8
